"","obs","ARIMA","ETS","NNAR","MLP","SA","SM","DE"
"69",0.595473251028807,0.562918248163536,0.537734893813693,0.540658892255073,0.540946312072436,0.545564586576185,0.562918248163536,0.568746722562001
"70",0.559259259259259,0.589201132206029,0.596539996309184,0.599579376546637,0.528274058031097,0.578398640773237,0.589201132206029,0.557081858378091
"71",0.565020576131687,0.540054118793372,0.586945425978935,0.563110049206832,0.53811518148804,0.557056193866795,0.540054118793372,0.553599188042664
"72",0.467901234567901,0.560690503323619,0.588402024749942,0.568922538586491,0.537988665685638,0.564000933086422,0.560690503323619,0.559412303204837
"73",0.530452674897119,0.465123558341134,0.518890365751358,0.470590132310468,0.526123430441818,0.495181871711194,0.465123558341134,0.533729442230807
"74",0.723868312757202,0.554691769614762,0.544440550588732,0.533998134202628,0.563197521171832,0.549081993894488,0.554691769614762,0.584242080134244
"75",0.667901234567901,0.724678916308299,0.690840352770613,0.727083260196153,0.701463611444609,0.711016535179919,0.724678916308299,0.734794693345555
"76",0.676954732510288,0.618122472317373,0.691571623491315,0.671916923005137,0.640865851447048,0.655619217565218,0.618122472317373,0.648505816156881
"77",0.509053497942387,0.65399884955557,0.698291876798238,0.680889289318204,0.564682310454114,0.649465581531531,0.65399884955557,0.599801211526189
"78",0.504938271604938,0.491668132216046,0.579298452423637,0.51232852483645,0.517273092693933,0.525142050542517,0.491668132216046,0.529966094352052
"79",0.537037037037037,0.537608863730132,0.54298837034599,0.50815795972282,0.563278446283518,0.538008410020615,0.537608863730132,0.582876239442495
"80",0.582304526748971,0.564311957115136,0.555919245937796,0.540658892255073,0.629535400117802,0.572606373856452,0.564311957115136,0.639276292066445
"81",0.64156378600823,0.59545225220106,0.59212906355211,0.586336892052564,0.596444233404245,0.592590610302495,0.59545225220106,0.61671184201068
"82",0.580658436213992,0.639952841432028,0.644935104091518,0.645720694282376,0.540325882442727,0.617733630562162,0.639952841432028,0.580145377292295
"83",0.533744855967078,0.565170133516335,0.615883821252354,0.584679964255456,0.544627105305887,0.577590256082508,0.565170133516335,0.563528132023112
"84",0.565843621399177,0.539596710895589,0.573966816951201,0.537328957676262,0.524609594763636,0.543875520071672,0.539596710895589,0.546604761216267
"85",0.647325102880658,0.583673415852664,0.585326486590868,0.569752594043592,0.61792606804256,0.589169641132421,0.583673415852664,0.632279079479283
"86",0.694238683127572,0.652656630437511,0.647166922424564,0.65146264421464,0.707883675291017,0.664792468091933,0.652656630437511,0.720799863214658
"87",0.821810699588477,0.676911588500439,0.69826752628517,0.697968461567377,0.694521091110297,0.691917166865821,0.676911588500439,0.713563047171944
"88",0.711522633744856,0.795115054749551,0.804425573796012,0.821596359008646,0.72193384594398,0.785767708374547,0.795115054749551,0.763569973344562
"89",0.634156378600823,0.65861323051362,0.754773683500163,0.714978308912776,0.653327289656872,0.695423128145858,0.65861323051362,0.668294149313594
"90",0.723868312757202,0.624408519771433,0.685160581188873,0.638329206527063,0.643502962923555,0.647850317602731,0.624408519771433,0.657744866308083
"91",0.775720164609054,0.737015097646512,0.730235524140576,0.727083260196153,0.719295649627226,0.728407382902617,0.737015097646512,0.752986902063342
"92",0.6440329218107,0.762228819077341,0.780193120318809,0.777476696650419,0.806461483500016,0.781590029886646,0.762228819077341,0.821239594308231
"93",0.664609053497942,0.622092340808134,0.699386849891428,0.648182290676405,0.677438719741347,0.661775050279329,0.622092340808134,0.682850948503515
"94",0.735390946502058,0.683672468989332,0.691553435661199,0.668649969371137,0.585643782782762,0.657379914201107,0.683672468989332,0.631221716028945
"95",0.653909465020576,0.744917161610988,0.740312696774898,0.738345805731564,0.661705020245988,0.72132017109086,0.744917161610988,0.708486481882346
"96",0.650617283950617,0.644271482480236,0.695314385187485,0.658017142919174,0.744452238701743,0.68551381232216,0.644271482480236,0.745052227708549
"97",0.72962962962963,0.666065022869631,0.680332203508996,0.654740939182958,0.670732698288482,0.667967715962517,0.666065022869631,0.695570681196879
"98",0.9,0.742657939371353,0.733013400147369,0.732718891712575,0.664431237502619,0.718205367183479,0.742657939371353,0.710666072202055
