"","obs","ARIMA","ETS","MLP","SA","SM","DE"
"70",0.783226632522407,0.573514412442626,0.573504281320855,0.674932282633441,0.607316992132307,0.573514412442626,0.638913173553578
"71",0.740204865556978,0.757356674736477,0.760771765772762,0.707125903464236,0.741751447991158,0.757356674736477,0.719589095821158
"72",0.729961587708067,0.744536136249889,0.745579541536501,0.723350536174196,0.737822071320195,0.744536136249889,0.724810098943263
"73",0.892829705505762,0.733949761094533,0.73468873000704,0.848018894250091,0.772219128450555,0.73468873000704,0.79812308886133
"74",0.842637644046095,0.873726784242007,0.87699812404673,0.942587400829331,0.897770769706023,0.87699812404673,0.894326803092547
"75",0.9,0.848824319140427,0.85001621235161,0.895355855083625,0.864732128858554,0.85001621235161,0.859945745872771
"76",0.816005121638924,0.895235187260058,0.897316669938311,0.769732154564038,0.854094670587469,0.895235187260058,0.799167896351672
"77",0.772983354673496,0.828600547793075,0.828973951349952,0.729641382220965,0.795738627121331,0.828600547793075,0.755774162539143
"78",0.664404609475032,0.782435321902978,0.78271280076929,0.758519060304586,0.774555727658951,0.782435321902978,0.756419445542308
"79",0.501536491677337,0.682165363967771,0.68131758247307,0.69275713181061,0.68541335941715,0.682165363967771,0.689136086228704
"80",0.729961587708067,0.527630613670136,0.525341311973668,0.645052492269007,0.56600813930427,0.527630613670136,0.598229711893995
"81",0.537387964148528,0.705074256823794,0.707837610256416,0.616526686838412,0.676479517972874,0.705074256823794,0.647665143132064
"82",0.513828425096031,0.561759107821055,0.560167812778788,0.698755898415289,0.606894273005044,0.561759107821055,0.643840487711145
"83",0.431882202304738,0.522257127168014,0.521433146194938,0.620973648815321,0.554887974059424,0.522257127168014,0.584627953223668
"84",0.505633802816901,0.44596128561439,0.444444892485821,0.53122708810571,0.473877755401974,0.44596128561439,0.493174588399838
"85",0.538412291933419,0.499737850439801,0.500127202343768,0.665522260595764,0.555129104459778,0.500127202343768,0.588123832590385
"86",0.538412291933419,0.535311704181424,0.53579776703668,0.677028963438004,0.582712811552036,0.53579776703668,0.617942687655509
"87",0.685915492957746,0.540047466339187,0.540126281091392,0.607759542297303,0.562644429909294,0.540126281091392,0.587255218585385
"88",0.569142125480154,0.668544780645263,0.670737107073629,0.596187692950456,0.645156526889783,0.668544780645263,0.621968422980806
"89",0.44314980793854,0.58442302357896,0.583614231922505,0.72708201261803,0.631706422706498,0.58442302357896,0.67095810550353
"90",0.40729833546735,0.464004716018483,0.461897121089143,0.569378113848918,0.498426650318848,0.464004716018483,0.521281671052048
"91",0.247503201024328,0.416895300555612,0.415477310242395,0.400805666674229,0.411059425824079,0.415477310242395,0.414380310720978
"92",0.441101152368758,0.272101429893074,0.26889687632697,0.371863945039484,0.304287417086509,0.272101429893074,0.304774655083691
"93",0.409346991037132,0.420651037676069,0.421822509928219,0.394644547198461,0.412372698267583,0.420651037676069,0.415194596719683
"94",0.533290653008963,0.412899779512504,0.412398547109226,0.409727135884573,0.411675154168768,0.412398547109226,0.416085586065333
"95",0.565044814340589,0.519311581605544,0.520560980418835,0.474366197598432,0.504746253207603,0.519311581605544,0.49738826367899
"96",0.668501920614597,0.561004526417691,0.561706833583698,0.606664798530861,0.57645871951075,0.561706833583698,0.596265924107378
"97",0.729961587708067,0.656239291061762,0.657945714574561,0.764444497191854,0.692876500942726,0.657945714574561,0.72369671606865
"98",0.788348271446863,0.722195261255161,0.72383972727402,0.760856818536091,0.735630602355091,0.72383972727402,0.746179118462597
